,alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,probability
208,354226,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3,17.0,173255.0,4,0.203033199
209,354229,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,876408.0,3,0.606188939
210,354234,a88ae349a9fa089cee8033130927c17c135a16cf7561dd0eaf93d8b53d08e7c7,1,11.0,1672432.0,5,0.932442967
211,354235,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.940113926
212,354238,a2b85eef853952bd0dc533f6ea6e12bbb0c3cceef7101e3c5e3874b504cb223a,1,12.0,1335218.0,4,0.576317017
213,354239,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4,0.307756281
214,354245,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3,19.0,567379.0,3,0.12002793
215,354246,0b772c5cc6cc2b02a79bba795df8edcfac07b81030ac26ee1998738b97221c4e,3,17.0,394766.0,3,0.055071891
216,354254,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1,17.0,20632.0,2,0.332965363
217,354256,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.654204193
218,354258,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,41066.0,3,0.520305399
219,354260,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,17.0,506366.0,3,0.136082722
220,354261,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,3,12.0,106656.0,3,0.045776236
221,354262,863ec3df49a091454fa48aa183f675e76b1bd2c5b07699297ba163a7574e7622,1,15.0,5016106.0,3,0.419412445
222,354263,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.168449513
223,354401,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,171726.0,6,0.755703807
224,354402,3866ff42c351cc7b7fa22395a3a3fcf3957b4c457fb60b51ad2cfd764b6b4c39,1,19.0,0.0,5,0.587699709
225,354407,e690c8f545ee695265b54152b397660ca84013e38008377365c4fa5cbd16d53d,1,15.0,41105.0,5,0.437166099
226,354413,c4f6b8c4bfedd53d1157e24c5d93eab33881648e8757502c4044e750f8217a1b,2,11.0,684030.0,4,0.185937415
227,354415,cb9175b3e1c31f7c0b5da1d61630ebf4d9aeec0f68db1720408d6eba39d9c8b3,1,3.0,0.0,6,0.928684836
228,354417,1364f23b15c2dc8378bce78277707d611ad656d8b75de81bfc83a7ee2b814b1e,1,15.0,0.0,5,0.085402071
229,354421,24af5887ebccd3c048b954fb3fbbb6136171f2719e9cf5b175d34edc2e0f53f1,1,13.0,3516.0,4,0.963532208
230,354423,100a82e1e7a6bbd932c27c702a5c385f5f0b831b44a52e9206b509a18ea6ce09,1,13.0,103.0,6,0.988816965
231,354428,8d2f9642b5caf21cff8b976485b8f964f6b7dac3150964e72f25c29baebbfa91,1,9.0,22455.0,3,0.39751327
232,354430,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.983442123
233,354431,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,409561.0,4,0.581946243
234,354432,f284d9a1f047636cf371af0d1e2cc1a8583c413aca0e347538758b914e00eeec,1,13.0,131985.0,4,0.347052618
235,354435,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,153711.0,2,0.588843589
236,354440,4924304e9bdd0e051b19b5db38bbb108aac4681298a2391e2dd422ec819bef2a,1,11.0,41915.0,3,0.483006466
237,354442,c9b9e0665630889f0ccc4ec90e4f07af288a90b5521b89b4432d2366846a6fab,1,17.0,4735.0,3,0.374650548
238,354443,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.000525556
239,354446,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,73143.0,3,0.252273551
240,354447,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.272705193
241,354448,f00c77fb992022b1eb0236c21261661360b4a636c24e2249230b50e51cf35d43,1,13.0,40907.0,2,0.109798078
242,354449,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.848964263
243,354452,d416d6741710614ecf374202e7a0656dff8625efe57d6b2727d001b4e29ba532,1,12.0,1402359.0,2,0.779525929
244,354453,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3,19.0,29734.0,2,0.585765306
245,354459,9e0260837cd7b7ce8212a55078d908ff7f6c770dac6a61098af6b5aefb21ea6d,1,19.0,386.0,2,0.889487659
246,354465,fdde5a68041ab648d05b08964fb82cde74fc3db1cfc6154bb407f27212f65028,1,17.0,7638.0,3,0.402694211
247,354468,f639713136b62556a72db5f4732cedc8340da74ba3df8ea30cdead73d816da6e,1,18.0,163630.0,2,0.882871834
248,354470,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.724955696
249,354471,1ebdfc5f5eaba0fa063cc45a1e657197e6311af2462a4ae468c963800c0a7d4c,3,12.0,503423.0,3,0.701585981
250,354565,9e5bc096317c8b6417c48800be0999238c7f7c4c088ebbc30f21d655069bf95e,3,3.0,123794.0,4,0.683378867
251,354569,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.373440997
252,354573,7d3f438c40a239aae54ae069274caa987d2528fb0879b5dbbe93120e89e3ab10,2,13.0,16306.0,3,0.627097824
253,354576,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3,18.0,194492.0,7,0.902341717
254,354595,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,201906.0,5,0.066972279
255,354596,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,1,18.0,236358.0,5,0.593858033
256,354603,8af18d87937633313c1040db8b01bd51bced5a9c041bff85f262aa64dee63864,1,19.0,221324.0,4,0.131194421
257,354604,f8c4956534fed5eac9c0389fc5448b9ebe36ed54ae879e95b95f6bc6c0bff764,3,19.0,33760.0,3,0.468135196
258,354606,668686d0bfe423f864b883f44a33a5b45052dd6e4451bde6b32204c2def6177f,3,18.0,8025.0,4,0.972838462
259,354607,5bf477cce988f7b7f7b28275d902dc094315b1866b35fb005bbcca59a5abd07a,1,17.0,190052.0,3,0.096551952
260,354609,268a8ad21bed34914550636a7894a6d63bf5e26777d4d418b58cee00b597885e,2,19.0,0.0,5,0.144617429
261,354612,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,2422.0,4,0.193654381
262,354613,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3,17.0,173255.0,4,0.679399423
263,354616,17c978048e10250aa8bdb12e33731c69cf97806196ba085d9d252b06fd7fb435,1,11.0,1310321.0,4,0.197845337
264,354618,c593e49a4689b589eea2209c26a1fcdea5ab4f7933809532c6e842cf19e4159c,3,19.0,417504.0,4,0.395718643
265,354619,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,876408.0,3,0.258591376
266,354622,35efdb7f15d0e61d8eabda0871c91edd5602b7620852e286646589bf05fe08de,1,12.0,552065.0,3,0.586103624
267,354625,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3,19.0,536992.0,5,0.500637831
268,354628,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,1,9.0,902254.0,4,0.424376824
269,354629,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.48543822
270,354630,8a1196f41298e1da4f9803f51054146f9a8163d22a6660e1603002d81dbfefc9,1,12.0,4685.0,4,0.237694157
271,354633,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4,0.479560292
272,354642,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3,19.0,567379.0,3,0.096980138
273,354643,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,175.0,3,0.59859892
274,354652,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1,17.0,20632.0,2,0.84352757
275,354658,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.730572972
276,354661,97d08eb4d5334b3ecaa3cc025b3393530e470444810652ccfcf4e8e111738089,1,4.0,2514834.0,4,0.137072022
277,354662,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,41066.0,3,0.172611885
278,354663,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.068492396
279,354667,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.621599689
280,354668,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,3,12.0,106656.0,3,0.556799939
281,354669,863ec3df49a091454fa48aa183f675e76b1bd2c5b07699297ba163a7574e7622,1,15.0,5016106.0,3,0.400471604
282,354670,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.481672225
283,354672,edadb78fd711714c90a27e78a8844f22efe0571d16d26d075b1650664c735b38,2,17.0,92710.0,2,0.93036339
284,354673,ba9dc8d7ae712aeb31b7985d7d44d10a8c7bf35c87430c568e39bdc1b53d0de3,1,19.0,149313.0,2,0.050677379
285,354675,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3,9.0,24016.0,3,0.730064813
286,354679,7169b6353814f232c62957da136b4f2b53b3d79977fae5855e348b80bdc62123,1,20.0,95194.0,3,0.296712244
287,354756,2628754486103e393b284f8ccd898c18ba1e9ffd312e9742d4972c63868721c6,1,18.0,948.0,2,0.983496917
288,354759,d1a530cb3f41df1cc3e1d219c08523424fbd2c3d9890b84470ddc889d5a8636c,1,19.0,2046527.0,9,0.420419719
289,354778,01c705b457297805c1c08137cb3adb164b8f393c265db2c3aff0a5484a703302,3,19.0,390912.0,4,0.698010511
290,354780,769bee2a4b35456bdcd545469fe62c273cbe14b7c6a46622996814754066c549,1,13.0,206520.0,5,0.112155952
291,354788,437f252b4b9efa525619c0fb7e7019fcb7ec33a754909125e97c80f8cc564f99,3,12.0,868378.0,4,0.232019804
292,354790,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,3,15.0,247836.0,5,0.239026135
293,354792,a1b1bba7f1f3d8f251f43b0ba9991a8ffdc3ec3036bb56a8301ba0748120b14c,1,19.0,378823.0,6,0.540359669
294,354795,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,883849.0,5,0.739583764
295,354796,454ff504b670c3fdf92087d6c44fe2b33211f19920badbf8c55341ee36255a27,1,17.0,575493.0,4,0.790003727
296,354798,925bc63a382c4ba69e8cc9d6bcc14257e070690b4b02e32905b322aa35edfa74,1,19.0,145998.0,4,0.722188236
297,354799,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,1441976.0,4,0.64189332
298,354801,209fc0d4eb19f572c1a93ab436bc14753aaa896950f4cec9c5105e0c5290635b,1,17.0,115027.0,3,0.95373868
299,354804,c2ad0ccf7c4349a266c4970482a28c024b341e5e490d0de780a34bbc05e54602,1,14.0,2886933.0,4,0.222859136
300,354807,49b722b2fe31df90a8668e3f894d3d5704e8141cbb0d5d1346c168166a0b4b63,1,19.0,136798.0,4,0.741320482
301,354810,8db64ca4e99659a1757587655bccb6e3126b15fa1aff16410b0a020c0a8c7ade,1,13.0,3089582.0,2,0.256190255
302,354813,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,918230.0,2,0.404944276
303,354814,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1,12.0,331966.0,2,0.316727793
304,354817,49f56a6a93f90f0b6a9e00da44ffcc3cc35aac756edaa256141f59a1f6358bf5,1,13.0,2689.0,2,0.756737869
305,354818,77c055d632ba89189e7bb668642ec7a3d8d7e2f74dbd45ab7dc6c523b6ca9e90,1,1.0,1826528.0,2,0.419862996
306,354819,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2390889.0,4,0.469226746
307,354820,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1,18.0,935117.0,3,0.028439565
308,354821,f982ba53c9d010338106a128ca871d1cafabf4795c3b81e4e2e3206016b7577f,1,17.0,6316.0,3,0.387377471
309,354824,8a89be5b38f76afa6deeb419c9efd97fca86463faba234f3d798db28be3a91f6,1,19.0,79871.0,3,0.188098223
310,354826,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.759774974
311,354828,6efeeb2724b7ef6b05aff38f12a0fac0e464bc411f430bb3cad8bd1bddb18e5a,1,18.0,159317.0,3,0.352384591
312,354831,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.12539577
313,354834,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.31372832
314,354836,891aa3687ff0b73637f88ad06d51247d6dd1d64f86e61a3ebc9e2c494d77a9f8,3,17.0,84272.0,3,0.238590066
315,354837,a9737197cb45f04f4dec6098f5185ad95006c492d66da0e7e2434ed7e2ed4452,3,18.0,2388979.0,2,0.381228201
316,354842,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1,18.0,15620.0,2,0.043276257
317,354847,cea6d4df837c2b3483ff9cf3ab169af29bdf67821970360094753e0b63aeba5f,1,15.0,622107.0,3,0.811671654
318,354850,5404b88d7816e32feb1f84b6b836d8dbf3e7a76705a330715613dcfd73aa54ee,1,19.0,0.0,2,0.726786527
319,354853,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2,0.022567225
320,354854,5488599421ca0ce2f069e871bfe4e5269f02c69708a4743d19842a1d840960b4,1,4.0,2338.0,2,0.184430308
321,354855,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.755232542
322,354911,124f5e4a20dffcc902cedaf91d3fcd9649732261a4372c443d3afd2fe4b0acba,0,17.0,0.0,6,0.395417252
323,354928,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.100325793
324,354930,4a0e2c29914ff14f5c806eda3c6b5d51c4af6c9924e9ddab61d203ce87ba05e0,1,12.0,2531816.0,6,0.420092482
325,354935,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1889815.0,4,0.629819969
326,354938,6d68a3bdbcffb2f248e74e727b7b48cb00a13604f828a8cbbc651ad058840243,1,17.0,1395515.0,5,0.870140011
327,354939,780a1c6ddd725f1fde827457b227ee70032abfe4c96ed73c63c460704073e877,3,3.0,80111.0,4,0.96762034
328,354942,9e69ce9ccd13ab3ce7ac24c4b4e8a8f4e722de73b0e70be4f850a6d78cc2b261,1,9.0,2218347.0,5,0.330797304
329,354943,08c04e5ee490fb4cbd85f6e8b76892def485700c8d773a054f72fe7da4ac71f7,1,12.0,1103711.0,4,0.403291802
330,354944,76de39a510df17444d09a2e18c3330aeb629c6b00b5f198911d96d3831e82328,3,18.0,1770992.0,3,0.524440796
331,354947,feb310d5ace25411b83cae1acaa1af55d9f2241489604c10528b7f3d54efe4d4,1,19.0,0.0,6,0.587081495
332,354950,2d7a4c7af8d5b89c00cab8da759c9ee89e1f3c0c861a3d5199f5029b988c5509,1,19.0,908527.0,3,0.841000407
333,354951,eda301ab5a02b74943f2daf75264b4d2f8fa9998c46c76662c8b42ffab4b4862,3,15.0,1049.0,3,0.687512372
334,354958,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3,19.0,1415448.0,3,0.950995201
335,354959,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1,17.0,168008.0,3,0.645416725
336,354962,272d9e3da3fbf29b1f9c5ebf66207841ea582cbf15b14f669bc14ea78969666d,1,12.0,29333.0,2,0.9047825
337,354966,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,2169802.0,2,0.377637063
338,354967,b4e15e70858840ec2a5eab6ac3c633acc95260acb9a50976d4f923777dd95628,3,14.0,80174.0,4,0.830440581
339,354968,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.494594401
340,354970,529886b8b079778eac3a312e30758af96d2b5e599c5d61499bd044ec17ceeab3,3,3.0,151434.0,4,0.451502257
341,354971,5a0f62d4edf0274f4e1b37e17ed57b3d9ec0331cc99a07ba9e942371d9236f38,1,10.0,2550303.0,3,0.688392804
342,354973,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,96316.0,3,0.432971152
343,354978,fef9844c072dca4a611ca877becb3763580178b6cf3665d70619cbca56baac71,1,5.0,1836187.0,2,0.790453609
344,355090,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,1,19.0,83133.0,3,0.10389761
345,355091,36a4eb2973ced2ee87441a53dd7989d31e3da2af95360197a6fac9bd6f9f5389,1,19.0,1548534.0,4,0.373845423
346,355123,06c881046448226f804df9100ba0e9fc8212373e302d77c4f68b893cda092913,3,18.0,1741477.0,6,0.979300689
347,355134,c9760a1cea143bcdb59f0fb28f6205bc9775d10629a397d89cbf4fea8b52ae0d,3,18.0,1107663.0,6,0.950208344
348,355146,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3,3.0,262604.0,6,0.504653359
349,355147,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3,12.0,67019.0,5,0.195411815
350,355150,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,171726.0,6,0.657936685
351,355152,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3,19.0,1457386.0,5,0.827079087
352,355155,311ebd3d634d6d86895857023edd1582c53f0c12a19eeecf1c90fad22f2317da,1,19.0,3252.0,4,0.069508154
353,355156,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1562632.0,5,0.226046677
354,355166,1364f23b15c2dc8378bce78277707d611ad656d8b75de81bfc83a7ee2b814b1e,1,15.0,0.0,5,0.774085748
355,355168,b6e5408b20f664c7e4640285f79c09d34146ca317264625433f6231904865820,3,9.0,5276533.0,5,0.776857241
356,355171,659c6503ca6a1e50e92885ba94ca0efc5cc3881fccc8041d5b0f82a09d1c6081,1,11.0,3311.0,5,0.489067226
357,355178,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.753955022
358,355179,9931945f87878aece1756004164425b857da053f85cb322d8d13107c5a860b41,1,19.0,0.0,2,0.118562728
359,355181,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,409561.0,4,0.031603272
360,355182,ff538fed253fce00e25a7c1557ee7728a5d8dc9c1bbfc1c2896a226dab63c505,1,18.0,824.0,3,0.833920873
361,355183,8acf78bca804ea710d908b46a7cb8519242c1d78521439b44bf77c52de96764c,1,19.0,728414.0,4,0.654204739
362,355188,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3,12.0,848586.0,2,0.021957924
363,355193,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.825381681
364,355196,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,242106.0,4,0.079110386
365,355197,112694ce0f5742d4f3831ecc99f877624ca17c65f04d2c137d475a9ee5b936ac,3,12.0,1940568.0,4,0.009940916
366,355198,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.507528493
367,355201,d416d6741710614ecf374202e7a0656dff8625efe57d6b2727d001b4e29ba532,1,12.0,1402359.0,2,0.830472907
368,355202,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.065594366
369,355203,7ea8d681ee9394e27e6064d23d0918ae9b67d1b21dbae9744ed66ef8c8a526fb,3,19.0,29734.0,2,0.855451598
370,355204,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,259985.0,4,0.115995826
371,355212,ffe5f2bd86ecfd7d0a0f4c4b76dd5c312649be95eb8b42dd8089cffc788b4a9e,3,19.0,21647.0,4,0.71840826
372,355215,fdde5a68041ab648d05b08964fb82cde74fc3db1cfc6154bb407f27212f65028,1,17.0,7638.0,3,0.53464286
373,355216,538f5687b94e3ae575be14452e8204cf333ac3901ad0603e5e5b1be4bdf36e05,3,19.0,1020811.0,2,0.681001319
374,355221,cc73fc47d39a47f49ebc28cc7fcd1c3203232bb2af57c84bc80f1f2ab18552ba,3,13.0,310119.0,3,0.645894497
375,355222,987fa9033f6d7d6750dac714e178516755e75bd87dcedaee5dea1d08386a7104,1,18.0,272935.0,2,0.187768246
376,355347,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.435235269
377,355361,8007d0769e00d34c3e54cc55c992b1b26ff0913bca717b5004a7ea93d345ffb5,1,19.0,205660.0,5,0.409936982
378,355362,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,201906.0,5,0.195945728
379,355364,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,1,18.0,236358.0,5,0.422403752
380,355373,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,2422.0,4,0.713405495
381,355375,4ad7b50de3ca848e5198c7399165e487418c32bf8401152043e41f2f808df63a,1,19.0,221112.0,5,0.323858987
382,355376,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,3,17.0,173255.0,4,0.407790288
383,355378,9ac7efb5259817f80f9731ef7b625e9e9640e8a539377e4312b605c45742d888,3,15.0,190972.0,4,0.069837188
384,355379,c593e49a4689b589eea2209c26a1fcdea5ab4f7933809532c6e842cf19e4159c,3,19.0,417504.0,4,0.597485961
385,355380,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,876408.0,3,0.239112263
386,355382,9928a995c9b261b3160cd7d904d34042a5d8592cdcca1000c5cbaf4eb8eb53c8,1,19.0,2059932.0,4,0.636946835
387,355384,2b478654356726cc6ec46417b102f0e0ead8ac021cd9f9ddc740c07687b366e0,1,18.0,14072.0,4,0.038552668
388,355386,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3,19.0,536992.0,5,0.412244404
389,355388,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,1,9.0,902254.0,4,0.157209189
390,355389,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.504957474
391,355392,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4,0.277552785
392,355395,7dc5256ef411c745dc3064da2f231c104ca270f564d3d0d057943f0cdd62ab70,1,9.0,332834.0,2,0.867237573
393,355397,a766055f9eb15f68ac4d81b51a6f3eb3ad37fc3493c58bff519e05e221e632fe,1,18.0,2318447.0,3,0.079277066
394,355402,3513b38b20fd02573807e4a414ed7341e3bd0844fc525d5294adae63e5c61af2,3,19.0,567379.0,3,0.477307355
395,355403,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1,15.0,246664.0,3,0.268718291
396,355404,3ae3837645e625ccd7caabf708626661ba22179c8e861ce93911f84a3d796e20,1,17.0,2834.0,3,0.650802999
397,355411,b79f0a69402e30519f4601f10bdfbc9ed9afecad838ec6853e61c9dc32a7f9fa,1,13.0,161751.0,2,0.050595592
398,355413,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a,1,17.0,20632.0,2,0.972523706
399,355417,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,244739.0,5,0.756663302
400,355418,a8936ead155ee0b551d26b72a02f341c10f02ead8498b4378c712ed689a4e6d3,1,18.0,0.0,3,0.104151422
401,355420,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.280916029
402,355424,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.470441083
403,355426,83738e65c438b6cc5a6ccf94b77b29c93746bc7059accf9a2d0a6412018e4d02,1,17.0,392353.0,3,0.259347056
404,355428,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.294045729
405,355429,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.316196026
406,355431,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3,9.0,24016.0,3,0.71228113
407,355434,0af64c22fc0dbfda0f374d185a7a6a9b3858ee46c8e2dd7f7ea0c0091b27de92,1,18.0,0.0,2,0.330887395
408,355436,36f3436be0c1ec9b70703028c602781eb7e27060f85a5ce18849c7ae03878fe3,3,5.0,0.0,2,0.184019046
409,355458,b534b7634b8cebeca7bae4f2f4c161337b55676bf7999109119e0d0d1ec99747,2,9.0,96727.0,4,0.838684852
410,355501,c1158849f614d5559fd4f092c0c62a004d9484d06707aba020bab4ff6ffc400f,1,17.0,2677182.0,6,0.654342949
411,355519,ef009cc9649497fa976cb95fe78bbf02ae8e491818d429f54de31667b9bd2501,1,15.0,662381.0,5,0.660758261
412,355521,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.514336525
413,355522,2c8fbd4a07db7a32e88f6c1680a01f1e0af7bdcb959919a294ff26a07827fc41,1,9.0,62533.0,4,0.536391075
414,355523,76e189b30d7798738fc335d50caf71f4944a65df06e4dc6c7c869af272fb127a,2,13.0,3372311.0,5,0.93819477
415,355525,d253f77ce816406296362e15aa64888080acc551e9c596098d9c78ffe52956a9,3,19.0,1889815.0,4,0.325572676
